book_id,title,author,genre,themes,description,avg_rating
0316678104,Fortune's Rocks : A Novel,Anita Shreve,Fiction,"life,story,journey,discovery,humanity",Fortune's Rocks : A Novel by Anita Shreve,4.3
051511779X,Born in Shame,Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Born in Shame by Nora Roberts,4.0
0425132048,Eyes of Prey,John Sandford,Fiction,"life,story,journey,discovery,humanity",Eyes of Prey by John Sandford,4.1
0446606189,Cat & Mouse (Alex Cross Novels),James Patterson,Fiction,"life,story,journey,discovery,humanity",Cat & Mouse (Alex Cross Novels) by James Patterson,4.2
0374199698,Middlesex: A Novel,Jeffrey Eugenides,Fiction,"life,story,journey,discovery,humanity",Middlesex: A Novel by Jeffrey Eugenides,4.1
0446602620,Blood Work,Michael Connelly,Fiction,"life,story,journey,discovery,humanity",Blood Work by Michael Connelly,4.1
044900371X,The Orchid Thief (Ballantine Reader's Circle),Susan Orlean,Fiction,"life,story,journey,discovery,humanity",The Orchid Thief (Ballantine Reader's Circle) by Susan Orlean,4.1
0440217547,Accident,Danielle Steel,Fiction,"life,story,journey,discovery,humanity",Accident by Danielle Steel,3.5
0670868361,Desperation,Stephen King,Fiction,"life,story,journey,discovery,humanity",Desperation by Stephen King,3.9
0451167805,Firestarter,Stephen King,Fiction,"life,story,journey,discovery,humanity",Firestarter by Stephen King,3.9
0451190564,The Green Mile: Night Journey (Green Mile Series),Stephen King,Memoir,"memoir,life,identity,resilience,growth",The Green Mile: Night Journey (Green Mile Series) by Stephen King,4.2
0451190556,The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series),Stephen King,Mystery,"mystery,crime,suspense,detective",The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series) by Stephen King,4.2
0425109720,Patriot Games (Jack Ryan Novels),Tom Clancy,Fiction,"life,story,journey,discovery,humanity",Patriot Games (Jack Ryan Novels) by Tom Clancy,4.0
0671759345,Ruby (Landry),V.C. Andrews,Fiction,"life,story,journey,discovery,humanity",Ruby (Landry) by V.C. Andrews,3.8
0441005241,"Burnt Offerings (Anita Blake, Vampire Hunter)",Laurell K. Hamilton,Fiction,"life,story,journey,discovery,humanity","Burnt Offerings (Anita Blake, Vampire Hunter) by Laurell K. Hamilton",4.1
0441004520,Killing Dance (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,Fiction,"life,story,journey,discovery,humanity",Killing Dance (Anita Blake Vampire Hunter (Paperback)) by Laurell K. Hamilton,4.0
0441003745,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,Fiction,"life,story,journey,discovery,humanity",Bloody Bones (Anita Blake Vampire Hunter (Paperback)) by Laurell K. Hamilton,4.2
0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Inner Harbor (Quinn Brothers (Paperback)) by Nora Roberts,3.8
0373244487,Cordina's Crown Jewel,Nora Roberts,Fiction,"life,story,journey,discovery,humanity",Cordina's Crown Jewel by Nora Roberts,3.7
0345397819,Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches),Anne Rice,Fiction,"life,story,journey,discovery,humanity",Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches) by Anne Rice,4.0
0671744216,The Secret,Julie Garwood,Thriller,"suspense,danger,adventure,survival",The Secret by Julie Garwood,4.1
0064471063,The Horse and His Boy,C. S. Lewis,Fiction,"life,story,journey,discovery,humanity",The Horse and His Boy by C. S. Lewis,4.3
084233226X,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim Lahaye,Fiction,"life,story,journey,discovery,humanity",Desecration: Antichrist Takes the Throne (Left Behind No. 9) by Tim Lahaye,4.1
0670835382,Four Past Midnight,Stephen King,Fiction,"life,story,journey,discovery,humanity",Four Past Midnight by Stephen King,4.1
0451169514,It,Stephen King,Fiction,"life,story,journey,discovery,humanity",It by Stephen King,4.0
0140053204,Travels With Charley: In Search of America,John Steinbeck,Fiction,"life,story,journey,discovery,humanity",Travels With Charley: In Search of America by John Steinbeck,4.2
0842332251,The Mark: The Beast Rules the World (Left Behind #8),Tim LaHaye,Fiction,"life,story,journey,discovery,humanity",The Mark: The Beast Rules the World (Left Behind #8) by Tim LaHaye,4.1
0385336810,Can You Keep a Secret?,Sophie Kinsella,Thriller,"suspense,danger,adventure,survival",Can You Keep a Secret? by Sophie Kinsella,4.2
0060085452,Boy Meets Girl,Meg Cabot,Fiction,"life,story,journey,discovery,humanity",Boy Meets Girl by Meg Cabot,4.1
0515102636,Morning Glory,LaVyrle Spencer,Fiction,"life,story,journey,discovery,humanity",Morning Glory by LaVyrle Spencer,4.3
051511992X,That Camden Summer,Lavyrle Spencer,Fiction,"life,story,journey,discovery,humanity",That Camden Summer by Lavyrle Spencer,4.0
0060920084,The Lost Continent: Travels in Small-Town America,Bill Bryson,Fiction,"life,story,journey,discovery,humanity",The Lost Continent: Travels in Small-Town America by Bill Bryson,3.8
0446603589,Absolute Power,David Baldacci,Self-Help,"growth,productivity,success,mindset,change",Absolute Power by David Baldacci,3.9
0451197747,The Deep End of the Ocean,Jacquelyn Mitchard,Fiction,"life,story,journey,discovery,humanity",The Deep End of the Ocean by Jacquelyn Mitchard,3.5
0671014919,My Gal Sunday,Mary Higgins Clark,Fiction,"life,story,journey,discovery,humanity",My Gal Sunday by Mary Higgins Clark,3.4
0451207521,Jackdaws,Ken Follett,Fiction,"life,story,journey,discovery,humanity",Jackdaws by Ken Follett,3.7
0553280945,The Mammoth Hunters (Earth's Children (Paperback)),JEAN M. AUEL,Fiction,"life,story,journey,discovery,humanity",The Mammoth Hunters (Earth's Children (Paperback)) by JEAN M. AUEL,3.9
0446527033,The Switch,Sandra Brown,Fiction,"life,story,journey,discovery,humanity",The Switch by Sandra Brown,3.7
0425178765,Easy Prey,John Sandford,Fiction,"life,story,journey,discovery,humanity",Easy Prey by John Sandford,3.7
0449223604,M Is for Malice,Sue Grafton,Fiction,"life,story,journey,discovery,humanity",M Is for Malice by Sue Grafton,4.0
0064471101,The Magician's Nephew (rack) (Narnia),C. S. Lewis,Fiction,"life,story,journey,discovery,humanity",The Magician's Nephew (rack) (Narnia) by C. S. Lewis,4.4
0740704818,The Blue Day Book,Bradley Trevor Greive,Fiction,"life,story,journey,discovery,humanity",The Blue Day Book by Bradley Trevor Greive,4.5
0452279178,"Wizard and Glass (The Dark Tower, Book 4)",Stephen King,Fantasy,"magic,adventure,fantasy,quest,power","Wizard and Glass (The Dark Tower, Book 4) by Stephen King",4.1
0345444884,The Talisman,STEPHEN KING,Fiction,"life,story,journey,discovery,humanity",The Talisman by STEPHEN KING,4.3
0743454529,"My Sister's Keeper : A Novel (Picoult, Jodi)",Jodi Picoult,Fiction,"life,story,journey,discovery,humanity","My Sister's Keeper : A Novel (Picoult, Jodi) by Jodi Picoult",4.8
0060008032,Angels,Marian Keyes,Fiction,"life,story,journey,discovery,humanity",Angels by Marian Keyes,3.8
0553294903,Divine Evil,NORA ROBERTS,Horror,"fear,darkness,suspense,supernatural",Divine Evil by NORA ROBERTS,4.0
0684814994,Christmas Box (Christmas Box Trilogy),Richard Paul Evans,Fiction,"life,story,journey,discovery,humanity",Christmas Box (Christmas Box Trilogy) by Richard Paul Evans,4.2
0399148027,Blue Diary,Alice Hoffman,Memoir,"memoir,life,identity,resilience,growth",Blue Diary by Alice Hoffman,3.7
0064407683,"The Wide Window (A Series of Unfortunate Events, Book 3)",Lemony Snicket,Fiction,"life,story,journey,discovery,humanity","The Wide Window (A Series of Unfortunate Events, Book 3) by Lemony Snicket",4.2
0515135739,Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback)),Catherine Coulter,Thriller,"suspense,danger,adventure,survival",Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback)) by Catherine Coulter,4.0
0140186409,The Grapes of Wrath (20th Century Classics),John Steinbeck,Fiction,"life,story,journey,discovery,humanity",The Grapes of Wrath (20th Century Classics) by John Steinbeck,4.0
0452266564,The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty),Rice Anne,Fiction,"life,story,journey,discovery,humanity",The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty) by Rice Anne,3.7
0375758992,Don't Let's Go to the Dogs Tonight : An African Childhood,ALEXANDRA FULLER,Fiction,"life,story,journey,discovery,humanity",Don't Let's Go to the Dogs Tonight : An African Childhood by ALEXANDRA FULLER,4.0
0439425220,Harry Potter and the Chamber of Secrets Postcard Book,J. K. Rowling,Fiction,"life,story,journey,discovery,humanity",Harry Potter and the Chamber of Secrets Postcard Book by J. K. Rowling,4.9
